NEWJeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,Unit,UnitValue,ReplacementCost,Notes,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,7662.37,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,49477.14,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,126750.86,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,84139.11,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,69028.68,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
103,CO-1420-0779,Bergen Valley ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,00_general,ADA compliance,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,01_new construction,Demolition,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,01_new construction,New Construction ES,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,01_new construction,New Construction HS,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,01_new construction,New Construction K-8,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,01_new construction,New Construction MS,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,16249485,,
104,CO-1420-0951,Blue Heron ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New 2-story building,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New 3-story building,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New auditorium,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New gym and locker rooms,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New multipurpose room,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,03_addition,New cafeteria and kitchen,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Add shade structure(s),,0,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Expand parking,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,"Front of school branding, landscape upgrades",,0.675,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Furniture upgrades,,0.225,,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Improve drop-off / pick-up zone,,0.708333333,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,New outdoor classroom,,0,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Playground replacement (ages 2-5),,0,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Playground replacement (ages 5-12),,0,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Resurface concrete,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize admin,,0.805555556,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize classrooms,,0.596222863,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize gym / assembly space,,0.463662791,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize kitchen,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize cafeteria,,0.328246124,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Modernize multipurpose room,,Does not apply,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Heavily modernize restrooms,,0.333333333,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,Does not apply,,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Lightly modernize corridors,,0.8,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Lightly modernize entry lobby,,0.658333333,EA,,,,
104,CO-1420-0951,Blue Heron ES,modernization,Lightly modernize library/media center,,,EA,,,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,230010.02,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,37800.92,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,5067.15,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,104831.52,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,466847.19,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,137614.44,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,2775,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,606680.46,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,30823.47,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,6882.02,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,10509.6,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
104,CO-1420-0951,Blue Heron ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,16971.29,,
105,,Campbell Preschool,00_general,ADA compliance,,,EA,,,,
105,,Campbell Preschool,01_new construction,Demolition,,,EA,,,,
105,,Campbell Preschool,01_new construction,New Construction ES,,,EA,,,,
105,,Campbell Preschool,01_new construction,New Construction HS,,,EA,,,,
105,,Campbell Preschool,01_new construction,New Construction K-8,,,EA,,,,
105,,Campbell Preschool,01_new construction,New Construction MS,,,EA,,,,
105,,Campbell Preschool,02_gut & renovation,Gut & Major Renovation ES,,,EA,,,,
105,,Campbell Preschool,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
105,,Campbell Preschool,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
105,,Campbell Preschool,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
105,,Campbell Preschool,03_addition,New 2-story building,,,EA,,,,
105,,Campbell Preschool,03_addition,New 3-story building,,,EA,,,,
105,,Campbell Preschool,03_addition,New auditorium,,,EA,,,,
105,,Campbell Preschool,03_addition,New gym and locker rooms,,,EA,,,,
105,,Campbell Preschool,03_addition,New multipurpose room,,,EA,,,,
105,,Campbell Preschool,03_addition,New cafeteria and kitchen,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Add shade structure(s),,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Expand parking,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Furniture upgrades,,,,,,,
105,,Campbell Preschool,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,New outdoor classroom,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Playground replacement (ages 2-5),,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Playground replacement (ages 5-12),,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Resurface asphalt,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Resurface concrete,,,EA,,,,
105,,Campbell Preschool,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize admin,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize classrooms,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize gym / assembly space,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize kitchen,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize cafeteria,,,EA,,,,
105,,Campbell Preschool,modernization,Modernize multipurpose room,,,EA,,,,
105,,Campbell Preschool,modernization,Heavily modernize restrooms,,,EA,,,,
105,,Campbell Preschool,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,,,,,
105,,Campbell Preschool,modernization,Lightly modernize corridors,,,EA,,,,
105,,Campbell Preschool,modernization,Lightly modernize entry lobby,,,EA,,,,
105,,Campbell Preschool,modernization,Lightly modernize library/media center,,,EA,,,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,92220.59,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,176743.44,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,19968.23,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,8325,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,225607.5,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,342435,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,403835.05,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,91386.18,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,30530.38,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,4440,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,5550,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,156339.05,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,55500,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,360750,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,11100,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
105,CO-1420-1244,Campbell Preschool,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
